,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,labels
3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25515232541394,0.4,0.3,0.3,0.2,0.1,0.2,0.1,1.0
3866,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3,0.23398810101366208,0.566011898986338,0.3,0.23398810101366208,0.3,0.2,0.4,1.0
3867,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.21185547517618725,0.3,0.3,0.2,0.3118554751761872,0.5,0.28814452482381275,0.4,1.0
3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.444012414198681,0.3,0.2,0.2,0.2,0.4,1.0
3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20992242798947508,0.2,0.20992242798947508,0.5,0.3,0.3,0.3,0.2,0.4,1.0
3870,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5,0.38743159775236924,0.2,0.3,0.2,0.4,1.0
3871,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2582168040884584,0.2,0.2,0.5417831959115417,0.3,0.3,0.1,0.2,0.1,1.0
3872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4346334592573782,0.3,0.2,0.1,0.2,0.1,1.0
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3874,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.49555070422784736,0.3,0.3,0.3,0.2,0.4,1.0
3875,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.3,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5584233045908972,0.4415766954091029,0.25842330459089713,0.2,0.35842330459089716,0.5,0.2,0.4,1.0
3877,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.3,0.2,0.4,0.5,0.3,0.4,1.0
3878,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.21522523561938545,0.3847747643806146,0.2,0.3,0.1,0.34567570685815635,0.1,1.0
3879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.2661743252137425,0.36617432521374255,0.1,0.2,0.1,0.1,0.1,1.0
3880,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2046258682500853,0.4,0.3,0.3,0.29537413174991467,0.1,0.2,0.1,1.0
3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.3,0.5457205598272936,0.3542794401727063,0.2,0.5,0.24572055982729368,0.4,1.0
3883,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4058077127160423,0.2941922872839577,0.4,0.3,0.2,0.3,0.2,0.4,1.0
3884,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21837056703560018,0.1591852835178001,0.2,0.2775558505534003,0.3408147164821999,0.2408147164821999,0.21837056703560018,0.1591852835178001,0.4,1.0
3885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.12468524937112409,0.2,0.2234262468556204,0.14937049874224817,0.3,0.1,0.14937049874224817,0.1,1.0
3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3887,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.3,0.4820624756765147,0.3089687621617426,0.20896876216174265,0.20896876216174265,0.20896876216174265,0.2,0.3089687621617426,1.0
3888,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.30944906642001496,0.3,0.2,0.2,0.4,1.0
3889,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.29537355734909015,0.20462644265090987,0.6,0.20462644265090987,0.3,0.5,0.6,0.4,1.0
3890,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.11317904700439355,0.2,0.41317904700439356,0.3868209529956065,0.31317904700439353,0.2,0.2,0.31317904700439353,1.0
3891,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.4,0.41222876609919507,0.3,0.3,0.1,0.2,0.1,1.0
3892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.4,0.32737977012361963,0.3,0.3,0.1,0.2,0.1,1.0
3893,0.0,0.6032084838831838,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.3603208483883184,1.0
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.3,0.3,0.2,0.1,0.2,0.1,1.0
3896,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.36581678654303273,1.0
3897,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.5,0.3,0.3,0.5,0.2,0.4,1.0
3898,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30764586517268394,0.28470826965463214,0.2,0.3,0.28470826965463214,0.30764586517268394,0.5,0.1923541348273161,0.4,1.0
3899,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3900,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.27412917062408226,0.22587082937591776,0.1,0.2,0.1,1.0
3901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4,1.0
3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0
3903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25127274467801025,0.2,0.2,0.4,0.3,0.24872725532198975,0.1,0.2,0.1,1.0
3904,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.46627277145722557,0.3,0.3,0.4,0.2,0.4,1.0
3905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.29734659114607304,0.5,0.2,0.4,1.0
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.2,0.2,0.32425116141302174,0.3757488385869783,0.2,0.24850232282604345,0.2,0.4,1.0
3908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.287671440004708,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.22107966846320837,0.1,0.2,0.5,0.1,0.4,1.0
3910,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.21275198820046334,0.21275198820046334,0.21275198820046334,0.5872480117995367,0.3,0.3,0.3,0.2872480117995367,0.4,1.0
3911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3727040229378287,0.2,0.4,0.3,0.4,0.5,0.2,0.4,1.0
3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37255638758077414,0.5451127751615483,0.2,0.42744361241922585,0.37255638758077414,0.2,0.5,0.2,0.4,1.0
3913,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3075749297357446,0.6,0.4075749297357446,0.2,0.20757492973574457,0.3,0.1,0.2,0.1,1.0
3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.3352188243153861,0.26478117568461396,0.1,0.2,0.1,1.0
3916,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.4,1.0
3917,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4927087382070035,0.3,0.2,0.1,0.2,0.1,1.0
3919,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13887679345351592,0.11943839672675796,0.21943839672675797,0.11943839672675796,0.38056160327324207,0.3,0.1,0.11943839672675796,0.1,1.0
3920,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.2,0.2,0.565852720987954,0.36585272098795407,0.23414727901204596,0.1,0.2,0.1,1.0
3921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.3,0.286064125163232,0.4278717496735361,0.3,0.21393587483676804,0.5,0.21393587483676804,0.4,1.0
3922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,1.0
3923,0.0,0.0,0.0,1.0,0.0,0.9054783591281494,1.0,0.0,0.0,0.29054783591281497,0.2,0.2,0.5094521640871851,0.30945216408718507,0.3,0.1,0.2,0.1,1.0
3924,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.27932273242377736,0.27932273242377736,0.2,0.5793227324237773,0.3,0.22067726757622264,0.27932273242377736,0.2,0.4,1.0
3925,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.4,1.0
3926,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.33636663910667985,0.2,0.38181668044666006,0.3,0.21818331955333994,0.1,0.2,0.1,1.0
3927,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5610012706867143,0.3805006353433572,0.21949936465664283,0.2,0.2,0.3805006353433572,1.0
3928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.2,0.4,0.3,0.24988463575850695,0.35011536424149303,0.2,0.4,1.0
3929,0.0,1.0,0.0,0.027624872879616014,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.39723751271203844,0.2,0.4,1.0
3930,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.2,0.29290983699915046,0.2,0.4,1.0
3931,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5980028819620777,0.3980028819620778,0.4,0.1,0.20199711803792228,0.1,1.0
3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4163236521736781,0.3,0.2,0.2,0.2163236521736781,0.4,1.0
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.24829681807200174,0.2,0.3,0.30340636385599656,0.34829681807200175,1.0
3934,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.3109309994585493,0.3,0.3,0.5,0.2,0.4,1.0
3935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2499373979289466,0.4,0.3,0.2499373979289466,0.2,0.1,0.2,0.1,1.0
3936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29837971679366426,0.29837971679366426,0.2032405664126714,0.5983797167936643,0.3,0.29837971679366426,0.1016202832063357,0.29837971679366426,0.1048608496190071,1.0
3937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24842174710978632,0.2,0.3547347586706411,0.6,0.3,0.24842174710978632,0.1,0.24842174710978632,0.1,1.0
3938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.3,0.2,0.4,0.5,0.2540230852679491,0.4,1.0
3939,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5544803046521386,0.2,0.4,0.3,0.2,0.5,0.2,0.4,1.0
3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21730181746064509,0.2,0.2,0.4826981825393549,0.3,0.2826981825393549,0.1,0.2,0.1,1.0
3941,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.27046635200095165,0.3409327040019033,0.2,0.3590672959980967,0.22953364799904838,0.22953364799904838,0.5,0.2,0.4,1.0
3942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.21654021741399554,0.2,0.4,0.5,0.3,0.4,1.0
3943,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2613259436358669,0.2,0.43867405636413315,0.3,0.3613259436358669,0.1,0.2,0.1,1.0
3944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
3945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2604364944978785,0.2,0.5,0.3,0.3,0.1,0.2604364944978785,0.1,1.0
3946,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.3267154869150582,0.3,0.3267154869150582,0.2,0.3732845130849418,0.1,0.3,0.1,1.0
3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20470057466973496,0.2,0.4,0.5,0.3,0.20470057466973496,0.1,0.29529942533026504,0.1,1.0
3948,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.29546572112065406,0.2,0.29546572112065406,0.3,0.20453427887934594,0.2,0.4,1.0
3949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.3,0.2,0.26861510906515396,0.5,0.3,0.4,1.0
3950,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.25473205286190653,0.1,0.3,0.2452679471380935,0.1,0.1,0.19053589427618697,1.0
3951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22321590319313242,0.22321590319313242,0.3,0.5535681936137351,0.3,0.22321590319313242,0.1,0.43035229042060275,0.1,1.0
3952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2269899987940435,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3953,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3954,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.3,0.4,0.3,0.3,0.1,0.2,0.1,1.0
3955,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.6,0.2,0.3827060988735941,0.3,0.3,0.5,0.2,0.4,1.0
3956,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.21141144522018146,0.4,0.3,0.21141144522018146,0.2,0.1,0.2,0.1,1.0
3957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21799343662459797,0.2359868732491959,0.2359868732491959,0.5640131267508041,0.3,0.21799343662459797,0.1,0.3640131267508041,0.1,1.0
3959,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23826708348490094,0.2,0.3,0.43826708348490095,0.3,0.3,0.1,0.2,0.1,1.0
3960,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,1.0
3961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.32174290299928726,0.4912854850035637,0.35651419400142553,0.4,0.17825709700071277,0.27825709700071277,0.1,0.4912854850035637,0.1,1.0
3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2618386683268339,0.2,0.2,0.5,0.3,0.2381613316731661,0.3,0.2,0.4,1.0
3963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3964,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.33304843662718775,0.4,0.3,0.3669515633728123,0.5,0.2,0.4,1.0
3965,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.28384763004902874,0.3,0.31615236995097123,0.21615236995097123,0.3838476300490288,0.1,0.28384763004902874,0.1,1.0
3966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1885821127127313,0.1,0.2,0.27716422542546254,0.4,0.2,0.1885821127127313,0.1,0.4,1.0
3967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.1,0.2,0.1,1.0
3968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.24596642228961985,0.2,0.25403357771038015,0.6,0.4,0.3,0.3,0.2,0.4,1.0
3969,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2970001948284012,0.10299980517159882,0.3,0.3,0.2,0.1,0.2,0.1,1.0
3970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.36750682425061526,0.5,0.3,0.3,0.3,0.2,0.4,1.0
3971,0.0,1.0,0.0,0.994694853827874,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.2005305146172126,0.4010610292344252,0.1,0.3,0.1,0.1,0.1,1.0
3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26138721010864713,0.2,0.33861278989135285,0.5,0.3,0.3,0.3,0.2,0.4,1.0
3973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.4,0.3,0.3677531165480582,0.3,0.2338765582740291,0.1,0.2,0.1,1.0
3974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1737161240898042,0.1,0.2,0.24743224817960832,0.4,0.22628387591019583,0.1737161240898042,0.1,0.4,1.0
3975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
3976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.6,0.2,0.23450741919348614,0.23450741919348614,0.23450741919348614,0.5,0.2,0.4,1.0
3977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.3,0.4,0.3,0.3,0.1,0.2,0.1,1.0
3978,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5901432149857968,0.2,0.4,0.3,0.29014321498579676,0.5,0.2,0.4,1.0
3979,0.0,0.0,0.969924977846242,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4969924977846242,0.3969924977846242,0.3,0.2,0.2,0.5,0.2,0.4,1.0
3980,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.21507823617194968,0.3150782361719497,0.3,0.3,0.2,0.2,0.3,1.0
3981,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5,0.4,0.2333439905885632,0.1,0.2,0.1,1.0
3982,0.0,0.0,0.2602962272462651,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2260296227246265,0.2,0.4739703772753735,0.3,0.2,0.3260296227246265,0.2,0.4,1.0
3983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.5,0.3,0.38786353470069385,0.3,0.2,0.4,1.0
3984,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5740489259026615,0.27404892590266156,0.5259510740973384,0.3,0.2,0.5,0.22595107409733844,0.4,1.0
3985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.39606445987696015,0.2,0.3,0.3,0.3,0.5,0.2,0.4,1.0
3986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4458622377087671,0.3,0.3,0.3,0.2,0.4,1.0
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25433602194870075,0.4,0.35433602194870073,0.3,0.2,0.1,0.2,0.1,1.0
3988,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.47024231308432507,0.3,0.2,0.1,0.2,0.1,1.0
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
3990,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.333365016068796,0.4,0.3,0.3,0.2,0.46663498393120406,0.2,0.4,1.0
3991,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.19912920933422695,0.2,0.4,0.30087079066577305,0.3,0.2,0.2,0.3,1.0
3992,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.6,0.2,0.3770364661441346,0.3,0.3,0.5,0.2,0.4,1.0
3993,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
3994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.5,0.3,0.22683128875703054,0.3,0.2,0.4,1.0
3995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.4,0.2,0.4,1.0
3996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.5,0.3,0.2,0.1,0.24497997191783724,0.1,1.0
3997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.207239544053619,0.4,0.3,0.3,0.5,0.2,0.4,1.0
3998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.2,0.1,0.4,0.22664293950087755,0.1,0.1,0.3733570604991225,1.0
3999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3701093300447596,0.3701093300447596,0.3298906699552404,0.3,0.2649453349776202,0.1,0.2,0.1,1.0
4000,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.25531007480807666,0.4,0.3,0.3,0.5,0.2,0.4,1.0
4001,1.0,0.0,0.0,0.0,0.0,0.9527397010818015,1.0,0.0,0.0,0.20472602989181987,0.2,0.2,0.5952739701081802,0.3,0.3,0.1,0.2,0.1,1.0
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3534375101515441,0.3931249796969118,0.3,0.2,0.1,0.2,0.1,1.0
4003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2728319004140553,0.2,0.28150429875783406,0.5271680995859447,0.3,0.2728319004140553,0.318495701242166,0.2,0.318495701242166,1.0
4004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.3,0.36413168707290333,0.26413168707290335,0.23586831292709665,0.1,0.23586831292709665,0.1,1.0
4005,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.6,0.3,0.30095358679504625,0.30095358679504625,0.3,0.5,0.2,0.4,1.0
4006,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3607375252247775,0.13926247477522252,0.26073752522477744,0.378524949550445,0.21778742432566756,0.3,0.34295010089910993,0.13926247477522252,0.28221257567433244,1.0
4007,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4407462720403918,0.3,0.3,0.3,0.2,0.4,1.0
4008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.5600555679088544,0.2600555679088544,0.4,0.2,0.3201111358177089,0.1,0.42011113581770887,0.1,1.0
4009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.4,0.2,0.4,1.0
4010,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2820920537667817,0.6,0.4,0.3820920537667817,0.5,0.2,0.4,1.0
4011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2620237367297524,0.1620237367297524,0.2,0.3480949469190096,0.2620237367297524,0.2,0.1620237367297524,0.1620237367297524,0.3620237367297524,1.0
4012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.2584599336616683,0.2415400663383317,0.1,0.3,0.5,0.1,0.4,1.0
4013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,1.0
4014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.22400810219741243,0.32400810219741244,0.3,0.3,0.2,0.1,0.2,0.1,1.0
4015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.465972595979278,0.23402740402072203,0.23402740402072203,0.3,0.5,0.2,0.4,1.0
4016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.29268294907273407,0.2,0.6,0.3,0.3,0.1,0.4926829490727341,0.1,1.0
4017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26892889425320593,0.2,0.23107110574679407,0.3,0.3,0.26892889425320593,0.2,0.2,0.3,1.0
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2780489184751914,0.3,0.47804891847519143,0.3,0.37804891847519145,0.32195108152480856,0.2,0.4,1.0
